<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: participant test
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
17.09.2026 11:13:44	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:13:50	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:13:56	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:02	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:08	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:14	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:20	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:26	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:32	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:38	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:44	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:50	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:14:56	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:15:02	22,8	5,0	1,2	0,4	0,0	4,5	16,6	9,3	1,0	6,4	0,3	0,0
17.09.2026 11:15:08	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:15:14	17,8	12,9	1,6	0,2	0,0	12,7	18,5	15,4	1,7	18,1	0,1	0,0
17.09.2026 11:15:20	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17.09.2026 11:15:26	25,9	13,1	1,8	0,6	0,2	12,5	23,6	17,8	1,8	18,5	0,5	0,1
17.09.2026 11:15:32	61,8	12,1	3,3	1,2	0,2	10,9	43,4	22,8	2,8	15,6	0,9	0,1
17.09.2026 11:15:38	144,8	15,7	3,0	0,4	0,1	15,3	91,5	37,1	3,3	21,8	0,3	0,1
17.09.2026 11:15:44	283,3	6,9	4,2	1,4	0,0	5,5	119,4	12,4	3,3	6,9	1,1	0,0
17.09.2026 11:15:50	36,9	12,8	2,9	1,2	0,1	11,6	30,2	20,1	2,9	17,5	0,9	0,1
17.09.2026 11:15:56	233,2	1,8	0,9	0,2	0,0	1,6	120,7	26,5	0,8	1,9	0,2	0,0
17.09.2026 11:16:02	552,0	14,6	2,3	1,0	0,2	13,6	227,5	29,1	2,3	20,4	0,7	0,1
17.09.2026 11:16:08	50,5	7,9	1,8	0,3	0,1	7,6	35,8	18,1	2,0	10,7	0,2	0,1
17.09.2026 11:16:14	28,4	10,2	3,6	1,0	0,1	9,1	22,2	14,6	3,0	12,1	0,8	0,1
17.09.2026 11:16:20	5,0	4,9	3,3	1,1	0,0	3,8	4,7	4,7	2,7	4,7	0,9	0,0
17.09.2026 11:16:26	3,2	3,2	2,9	1,4	0,0	1,8	2,4	2,4	2,1	2,4	1,1	0,0
17.09.2026 11:16:32	24,2	16,0	4,6	1,8	0,1	14,2	24,0	19,9	4,5	21,3	1,3	0,0
17.09.2026 11:16:38	25,8	7,9	4,0	1,8	0,1	6,2	18,8	11,5	3,0	8,6	1,3	0,1
17.09.2026 11:16:44	19,0	11,2	2,8	0,9	0,0	10,2	17,3	13,6	2,4	14,6	0,7	0,0
17.09.2026 11:16:50	132,6	18,7	4,9	1,9	0,0	16,8	89,6	43,1	4,0	24,1	1,4	0,0
17.09.2026 11:16:56	0,8	0,8	0,8	0,6	0,1	0,2	0,6	0,6	0,6	0,6	0,4	0,0
17.09.2026 11:17:02	1054,7	15,5	2,6	0,6	0,1	14,8	335,6	25,6	2,5	21,3	0,5	0,1
17.09.2026 11:17:08	446,1	51,4	10,7	3,0	0,3	48,4	272,7	109,8	9,6	68,4	2,3	0,3
17.09.2026 11:17:14	575,5	36,6	16,0	5,8	0,5	30,8	311,0	88,2	13,3	41,8	4,4	0,4
17.09.2026 11:17:20	1023,6	39,4	14,0	4,8	0,3	34,6	517,8	120,6	12,6	49,2	3,6	0,2
17.09.2026 11:17:26	115,9	65,3	16,7	4,7	0,2	60,6	106,4	82,8	15,4	85,5	3,5	0,2
17.09.2026 11:17:32	619,5	44,0	9,7	2,7	0,3	41,3	333,5	101,5	9,3	58,8	2,1	0,2
17.09.2026 11:17:38	234,2	36,1	14,9	5,1	0,4	31,0	158,8	78,0	13,1	43,2	3,9	0,3
17.09.2026 11:17:44	196,9	55,8	11,6	3,1	0,4	52,7	151,6	91,5	11,1	75,4	2,3	0,3
17.09.2026 11:17:50	381,7	53,2	13,9	5,0	0,4	48,2	240,6	104,8	13,4	70,8	3,8	0,3
17.09.2026 11:17:56	161,8	37,2	11,6	3,9	0,5	33,3	111,6	58,4	10,3	46,6	2,9	0,4
17.09.2026 11:18:02	395,1	89,9	17,3	6,1	0,6	83,8	285,9	158,1	15,8	122,0	4,6	0,4
17.09.2026 11:18:08	297,8	67,6	14,9	3,6	0,3	64,0	202,3	105,6	15,8	92,8	2,7	0,2
17.09.2026 11:18:14	269,4	45,6	13,6	4,7	0,4	40,9	185,7	94,0	11,7	57,2	3,5	0,3
17.09.2026 11:18:20	582,3	47,0	8,8	2,0	0,5	45,0	314,0	97,8	9,0	64,3	1,5	0,4
17.09.2026 11:18:26	296,8	78,5	14,8	3,9	0,7	74,6	226,5	134,5	14,8	107,5	3,0	0,5
17.09.2026 11:18:32	1077,0	73,3	17,5	6,1	0,8	67,2	522,7	138,6	16,2	97,1	4,6	0,6
17.09.2026 11:18:38	210,7	72,5	22,0	6,8	0,6	65,7	160,3	100,4	19,9	92,5	5,1	0,4
17.09.2026 11:18:44	831,9	53,0	8,7	2,6	0,5	50,4	420,5	122,2	9,9	75,1	2,0	0,4
17.09.2026 11:18:50	897,9	58,8	15,8	4,2	0,8	54,6	433,1	109,1	14,5	75,0	3,2	0,6
17.09.2026 11:18:56	907,3	60,7	26,6	9,5	0,8	51,2	468,1	124,8	22,3	68,9	7,1	0,6
17.09.2026 11:19:02	1480,3	79,5	18,5	5,2	0,7	74,3	616,8	155,7	17,1	104,5	3,9	0,5
17.09.2026 11:19:08	712,8	72,0	24,9	9,2	0,7	62,8	346,6	102,7	21,9	89,5	6,9	0,6
17.09.2026 11:19:14	370,1	90,9	17,3	4,4	0,6	86,5	277,6	161,7	17,0	123,3	3,3	0,4
17.09.2026 11:19:20	397,8	62,4	25,6	9,1	0,9	53,3	258,5	118,4	22,3	73,7	6,8	0,7
17.09.2026 11:19:26	337,2	86,1	25,6	7,5	0,8	78,6	245,2	139,3	23,6	109,6	5,7	0,6
17.09.2026 11:19:32	548,8	65,8	23,0	8,9	1,1	56,8	331,6	131,0	19,4	80,3	6,7	0,8
17.09.2026 11:19:38	472,1	69,1	18,7	5,2	0,8	64,0	306,6	136,8	18,0	90,1	3,9	0,6
17.09.2026 11:19:44	710,4	126,5	32,6	10,4	1,0	116,2	463,8	217,6	30,7	167,1	7,8	0,8
17.09.2026 11:19:50	541,3	84,1	28,5	11,1	1,0	73,0	356,3	166,1	24,1	103,4	8,3	0,8
17.09.2026 11:19:56	948,3	84,9	22,7	6,4	0,5	78,5	551,0	195,7	20,1	108,7	4,8	0,4
17.09.2026 11:20:02	1412,1	74,8	22,9	7,7	1,0	67,1	664,7	148,9	20,6	95,0	5,8	0,7
17.09.2026 11:20:08	456,4	86,8	18,1	5,3	0,8	81,5	322,8	168,4	18,1	118,9	4,0	0,6
17.09.2026 11:20:14	341,4	84,0	27,7	8,2	0,9	75,8	245,7	137,7	25,3	105,1	6,2	0,7
17.09.2026 11:20:20	795,1	71,4	21,5	7,4	1,0	64,0	435,9	143,7	18,9	89,3	5,6	0,8
17.09.2026 11:20:26	622,1	64,1	16,8	5,3	1,1	58,9	390,1	157,0	15,8	83,6	4,0	0,9
17.09.2026 11:20:32	590,3	79,0	14,2	4,2	0,8	74,8	384,3	174,2	14,4	108,6	3,2	0,6
17.09.2026 11:20:38	451,1	75,3	22,3	7,3	0,9	68,0	301,5	143,6	20,6	96,4	5,5	0,7
17.09.2026 11:20:44	350,2	74,0	19,9	6,4	1,0	67,5	253,8	139,6	18,9	97,1	4,9	0,8
17.09.2026 11:20:50	550,9	95,4	27,1	9,0	1,0	86,4	343,3	154,7	24,3	122,2	6,8	0,7
17.09.2026 11:20:56	994,9	92,9	32,5	12,3	1,3	80,6	576,3	200,1	27,8	113,0	9,2	1,0
17.09.2026 11:21:02	193,2	75,0	24,0	8,6	1,0	66,4	158,0	107,4	21,7	94,6	6,4	0,8
17.09.2026 11:21:08	1343,3	105,0	31,4	10,8	0,9	94,2	672,9	191,0	28,4	133,8	8,1	0,7
17.09.2026 11:21:14	1286,0	67,3	24,4	8,0	1,1	59,3	492,9	107,1	21,2	81,0	6,0	0,9
17.09.2026 11:21:20	1291,8	75,9	28,5	10,9	1,0	65,0	639,4	152,5	23,6	90,5	8,2	0,8
17.09.2026 11:21:26	328,2	86,4	24,9	7,5	1,2	78,9	244,6	143,5	22,7	110,6	5,6	0,9
17.09.2026 11:21:32	876,0	78,5	25,1	8,6	1,1	69,9	484,1	160,5	22,3	97,8	6,5	0,8
17.09.2026 11:21:38	500,5	88,5	27,5	11,1	1,5	77,4	326,2	154,9	25,6	114,0	8,4	1,1
17.09.2026 11:21:44	1034,7	88,0	25,4	8,8	1,3	79,3	605,6	216,4	23,7	113,5	6,6	1,0
17.09.2026 11:21:50	717,7	125,0	26,8	6,9	1,1	118,1	459,1	212,0	26,2	168,0	5,2	0,9
17.09.2026 11:21:56	528,0	94,1	23,6	8,0	1,3	86,1	339,4	156,3	21,8	123,1	6,0	1,0
17.09.2026 11:22:02	1405,8	101,1	38,4	15,6	1,2	85,6	766,7	244,3	34,0	124,3	11,7	0,9
17.09.2026 11:22:08	559,1	99,4	23,4	7,7	1,3	91,8	342,3	157,0	22,8	133,3	5,8	1,0
17.09.2026 11:22:14	521,1	117,2	32,5	11,9	1,6	105,3	372,2	201,0	30,6	153,7	9,0	1,2
17.09.2026 11:22:20	1093,4	97,1	35,4	11,3	1,3	85,8	557,4	165,1	31,2	117,8	8,5	1,0
17.09.2026 11:22:26	466,8	88,6	32,2	13,4	1,5	75,2	305,1	149,3	27,5	107,5	10,1	1,1
17.09.2026 11:22:32	727,0	145,3	39,4	13,3	1,5	132,0	492,5	250,9	34,7	186,4	10,0	1,1
17.09.2026 11:22:38	1914,5	104,0	30,5	10,5	1,7	93,5	828,7	198,7	27,7	133,2	7,9	1,3
17.09.2026 11:22:44	422,1	80,8	26,4	9,9	1,0	70,9	290,8	148,8	22,9	100,0	7,4	0,8
17.09.2026 11:22:50	1340,5	124,2	42,0	13,9	1,5	110,3	732,4	243,8	36,8	153,0	10,5	1,2
17.09.2026 11:22:56	1289,9	109,6	28,3	11,6	1,6	98,0	662,3	198,2	25,5	143,0	8,7	1,2
17.09.2026 11:23:02	341,7	129,1	36,2	13,3	1,4	115,8	275,3	185,0	31,9	165,7	10,0	1,1
17.09.2026 11:23:08	572,3	112,2	23,4	7,8	1,6	104,4	410,7	221,1	21,6	150,6	5,9	1,2
17.09.2026 11:23:14	702,1	78,5	24,9	8,7	1,9	69,8	412,4	154,2	22,0	97,5	6,6	1,5
17.09.2026 11:23:20	497,4	97,7	34,2	13,2	1,8	84,5	324,2	157,5	29,4	119,7	9,9	1,4
17.09.2026 11:23:26	394,8	112,1	41,1	15,0	1,7	97,1	272,6	154,0	35,0	134,7	11,2	1,3
17.09.2026 11:23:32	558,7	96,6	30,4	11,9	1,8	84,7	371,3	177,5	26,4	121,5	8,9	1,4
17.09.2026 11:23:38	1428,2	139,8	42,9	15,8	2,0	124,1	810,7	281,7	37,7	176,6	11,8	1,5
17.09.2026 11:23:44	582,5	120,3	41,9	14,2	1,5	106,1	394,6	197,7	38,7	150,6	10,7	1,2
17.09.2026 11:23:50	720,1	83,8	37,2	12,8	1,4	71,0	400,1	145,4	33,6	98,1	9,6	1,1
17.09.2026 11:23:56	513,9	124,8	42,4	17,0	2,2	107,8	356,4	190,4	36,6	154,1	12,7	1,7
17.09.2026 11:24:02	883,1	120,2	33,3	11,8	1,9	108,5	562,6	245,4	30,6	155,9	8,8	1,4
17.09.2026 11:24:08	627,9	102,3	34,7	11,5	1,9	90,7	416,6	197,6	31,4	126,7	8,7	1,5
17.09.2026 11:24:14	565,0	85,1	43,5	18,1	1,6	67,0	344,6	145,0	36,6	93,6	13,6	1,2
17.09.2026 11:24:20	540,6	106,9	40,0	15,2	2,3	91,8	367,7	186,6	34,9	129,7	11,4	1,7
17.09.2026 11:24:26	668,2	106,1	27,0	8,5	1,7	97,6	407,1	181,5	25,1	138,0	6,4	1,3
17.09.2026 11:24:32	470,5	83,7	39,1	12,3	2,1	71,4	308,8	148,0	33,4	91,6	9,3	1,6
17.09.2026 11:24:38	602,9	99,6	32,1	11,3	1,8	88,3	405,6	196,4	29,3	125,3	8,5	1,4
17.09.2026 11:24:44	912,5	109,3	27,5	11,4	2,4	97,8	492,9	182,2	25,9	144,9	8,6	1,8
17.09.2026 11:24:50	684,0	105,1	26,9	8,5	2,0	96,6	439,3	197,9	25,4	137,4	6,4	1,5
17.09.2026 11:24:56	703,6	143,3	40,8	15,5	2,1	127,8	460,9	228,1	36,2	184,0	11,6	1,6
17.09.2026 11:25:02	886,6	108,6	33,9	13,6	2,4	95,0	544,5	224,3	29,2	135,8	10,2	1,8
17.09.2026 11:25:08	612,9	106,4	40,3	15,3	2,2	91,0	388,3	174,7	36,2	130,3	11,5	1,7
17.09.2026 11:25:14	814,9	118,3	34,8	11,6	2,1	106,7	502,9	213,0	31,3	149,6	8,8	1,6
17.09.2026 11:25:20	419,5	131,7	38,4	14,7	2,4	117,0	321,8	199,0	35,1	170,3	11,1	1,9
17.09.2026 11:25:26	718,2	97,5	39,1	13,9	1,7	83,6	886,6	151,8	32,1	112,6	10,4	1,3
17.09.2026 11:25:32	1163,3	115,2	25,1	8,8	2,3	106,4	698,6	262,9	24,5	154,7	6,7	1,8
17.09.2026 11:25:38	702,1	107,5	40,0	16,6	2,2	90,9	403,2	163,2	34,8	130,7	12,4	1,7
17.09.2026 11:25:44	200,8	69,9	31,1	10,7	1,8	59,3	155,2	100,5	28,3	81,8	8,1	1,4
17.09.2026 11:25:50	423,3	107,4	48,0	19,4	2,0	88,0	293,6	160,6	40,3	123,6	14,6	1,5
17.09.2026 11:25:56	452,6	125,8	34,4	12,2	2,0	113,5	339,0	201,0	32,7	165,3	9,2	1,6
17.09.2026 11:26:02	699,1	104,1	29,5	13,4	2,5	90,7	427,8	188,4	28,0	136,1	10,1	1,9
17.09.2026 11:26:08	969,5	115,2	35,8	13,2	1,7	101,9	509,6	179,4	31,2	144,7	9,9	1,3
17.09.2026 11:26:14	328,2	91,2	32,9	11,8	2,1	79,4	239,7	139,2	29,6	111,6	8,9	1,6
17.09.2026 11:26:20	573,4	102,0	31,4	11,8	2,4	90,3	350,1	161,6	29,3	131,1	8,9	1,8
17.09.2026 11:26:26	735,4	87,3	34,9	13,7	2,4	73,6	391,5	130,2	29,9	103,4	10,3	1,8
17.09.2026 11:26:32	597,8	104,0	30,3	12,3	2,3	91,7	385,2	178,3	27,7	133,6	9,3	1,7
17.09.2026 11:26:38	274,9	100,8	33,9	13,1	2,7	87,7	218,3	144,8	30,0	124,3	9,9	2,1
17.09.2026 11:26:44	1162,3	117,8	35,6	14,2	2,1	103,6	625,9	217,6	33,2	151,7	10,7	1,6
17.09.2026 11:26:50	849,3	112,0	43,4	18,4	2,4	93,6	519,7	211,3	37,2	134,9	13,8	1,8
17.09.2026 11:26:56	1961,4	106,5	35,6	13,6	2,2	93,0	816,2	181,6	32,3	133,6	10,2	1,6
17.09.2026 11:27:02	666,0	103,7	30,1	11,9	2,2	91,7	440,0	204,4	27,2	132,7	9,0	1,7
17.09.2026 11:27:08	369,6	86,4	30,0	10,0	2,0	76,4	249,3	131,5	27,6	107,1	7,6	1,5
17.09.2026 11:27:14	481,6	94,0	54,7	25,0	3,1	69,0	275,2	121,3	45,8	99,7	18,8	2,4
17.09.2026 11:27:20	720,7	122,6	40,5	14,9	2,2	107,7	1441,8	223,1	36,4	153,6	11,2	1,7
17.09.2026 11:27:26	286,9	53,7	22,6	8,6	2,0	45,1	179,5	83,1	20,2	62,9	6,5	1,5
17.09.2026 11:27:32	1282,4	78,7	32,8	13,5	1,8	65,2	599,2	133,2	27,5	91,9	10,2	1,4
17.09.2026 11:27:38	1365,6	99,9	33,8	12,7	2,2	87,1	558,0	152,6	29,4	123,3	9,6	1,7
17.09.2026 11:27:44	599,6	101,8	40,7	14,1	2,0	87,7	365,4	158,7	35,3	120,0	10,6	1,5
17.09.2026 11:27:50	421,7	75,2	22,0	9,9	2,3	65,3	242,9	104,9	20,6	97,2	7,5	1,8
17.09.2026 11:27:56	892,1	54,3	27,5	12,8	1,9	41,6	459,6	122,2	22,3	59,6	9,6	1,5
17.09.2026 11:28:02	285,5	55,2	19,4	6,7	1,4	48,6	202,3	107,6	17,5	68,8	5,0	1,1
17.09.2026 11:28:08	273,2	57,3	32,4	12,3	1,5	45,0	165,0	76,0	26,2	58,4	9,2	1,2
17.09.2026 11:28:14	527,8	41,5	18,7	8,8	1,7	32,7	260,3	66,8	14,8	46,3	6,6	1,3
17.09.2026 11:28:20	159,6	47,4	18,0	7,8	1,7	39,6	114,5	66,1	15,6	57,2	5,9	1,4
17.09.2026 11:28:26	104,4	43,8	15,3	7,5	1,7	36,3	84,0	58,5	12,8	53,4	5,7	1,3
17.09.2026 11:28:32	82,9	36,0	9,3	3,8	1,7	32,2	70,7	50,1	8,9	47,4	2,9	1,4
17.09.2026 11:28:38	105,7	33,1	14,2	6,5	1,7	26,6	79,3	49,2	12,1	38,9	5,0	1,3
17.09.2026 11:28:44	94,2	14,9	10,3	5,7	1,7	9,2	56,6	22,8	8,5	14,7	4,3	1,3
17.09.2026 11:28:50	340,9	28,5	12,8	4,9	1,6	23,6	165,3	43,4	11,0	32,5	3,8	1,3
17.09.2026 11:28:56	127,4	24,1	11,1	4,6	1,3	19,5	81,9	38,2	9,3	27,3	3,5	1,0
17.09.2026 11:29:02	410,6	28,8	7,4	4,3	1,8	24,6	223,6	66,7	6,7	38,2	3,3	1,4
17.09.2026 11:29:08	135,6	36,2	15,1	7,3	1,9	28,9	92,5	49,9	12,7	42,8	5,5	1,5
17.09.2026 11:29:14	83,8	23,2	7,5	4,2	1,7	19,0	62,0	36,8	6,4	29,2	3,2	1,3
17.09.2026 11:29:20	137,3	29,4	14,6	6,0	1,9	23,4	95,8	51,8	12,6	32,9	4,6	1,5
17.09.2026 11:29:26	37,8	24,6	8,9	4,4	2,1	20,2	36,1	29,8	8,2	30,9	3,4	1,7
17.09.2026 11:29:32	62,6	14,5	7,2	3,2	1,9	11,3	43,6	24,0	6,2	16,0	2,5	1,6
17.09.2026 11:29:38	55,6	13,4	8,9	4,6	2,0	8,8	37,9	20,6	7,2	12,8	3,6	1,6
17.09.2026 11:29:44	199,2	29,4	6,9	4,2	1,9	25,3	132,4	61,4	6,6	40,0	3,2	1,5
17.09.2026 11:29:50	46,6	22,3	8,4	4,3	2,2	17,9	40,9	30,6	8,2	28,1	3,4	1,8
17.09.2026 11:29:56	12,7	12,2	7,9	5,3	2,5	6,9	12,8	12,3	6,7	12,8	4,1	2,0
17.09.2026 11:30:02	68,9	31,6	7,7	4,3	2,4	27,3	60,0	43,7	7,3	42,1	3,3	1,9
17.09.2026 11:30:08	12,8	12,4	8,4	5,1	2,6	7,2	12,2	11,7	6,8	12,2	4,0	2,1
17.09.2026 11:30:14	48,2	22,4	7,6	3,9	2,2	18,5	41,1	29,9	7,0	28,2	3,0	1,8
17.09.2026 11:30:20	306,4	22,1	10,1	5,8	2,5	16,3	140,5	29,8	8,5	25,4	4,5	2,0
17.09.2026 11:30:26	16,3	14,5	7,7	4,9	2,2	9,6	16,7	15,5	6,8	16,6	3,8	1,8
17.09.2026 11:30:32	307,7	24,5	10,9	5,8	2,5	18,7	143,7	33,3	9,6	28,7	4,5	2,0
17.09.2026 11:30:38	133,3	23,8	9,0	5,1	2,4	18,7	91,6	46,7	7,5	28,6	4,0	1,9
17.09.2026 11:30:44	156,0	8,2	6,3	4,2	2,6	4,0	76,0	15,5	5,1	7,3	3,3	2,1
17.09.2026 11:30:50	22,9	16,6	9,6	5,7	2,8	10,9	19,7	16,8	7,7	17,1	4,4	2,3
